id,isv,translations,helperWords,match,?min,?avg,?max,Rmin,Rmax,comments
21853,dostigati,"do?ciga?, dogania?",,,,,,,,
21855,dostigati,osi?ga?,,,,,,,,
21854,dostign?ti,"do?cign??, dogoni?",,,,,,,,
21856,dostign?ti,osi?gn??,,,,,,,,
21721,dostojenstvo,godno??,,,,,,,,
21722,dostojenstvo,"dostoje?stwo, stanowisko (hierarchia), tytu? (hierarchia)",,,,,,,,
21725,dostojnik,"dygnitarz, dostojnik",,,,,,,,
484,dostojnos?,"godno??, dostoje?stwo",,,,,,,,
3057,dostojny,"dostojny, szacowny",,,,,,,,
3842,dostojny,godny,,,,,,,,
21719,dostojny,wybitny,,,,,,,,
21720,dostojny,okaza?y,,,,,,,,
17334,dost?p,dost?p,,,,,,,,
6045,dost?pnos?,dost?pno??,,,,,,,,
3054,dost?pny,dost?pny,,,,,,,,
7258,dost?pny,przyst?pny,,,,,,,,
25345,dosyta,"wystarczaj?co, dostatecznie, dosy?, do??",,,,,,,,
25344,d???eny,zrobiony z desek,,,,,,,,
22119,dotkn?ti s?,dotkn?? si?,,,,,,,,
481,dotkn?ti,dotkn??,,,,,,,,
19622,dotol?,"dotychczas, na tyle, tak daleko",,,,,,,,
465,dot?d,dot?d,,,,,,,,
22120,dotykati s?,dotyka? si?,,,,,,,,
1146,dotykati,dotyka?,,,,,,,,
21280,dov?dati s?,dowiadywa? si?,,,,,,,,
21283,dov?d?ti s?,dowiedzie? si?,,,,,,,,
36845,dov?riti s?,"zaufa?, zda? si?",,,,,,,,
3844,dov?riti,powierzy?,,,,,,,,
36844,dov?rjati s?,"ufa?, zawierza?",,,,,,,,
3843,dov?rjati,powierza?,,,,,,,,
36843,dov?rjati,"ufa?, wierzy?, mie? zaufanie, dowierza?",,,,,,,,
23982,dov??je,zaufanie,,,,,,,,
7271,dov?rje?je,zaufanie,,,,,,,,
22325,dov?rny,poufny,,,,,,,,
35918,dovesti do/k,doprowadzi? do,,,,,,,,
7274,dovezti,"importowa?, sprowadzi?",,,,,,,,
22372,dovn?tra,do wewn?trz,,,,,,,,
22373,dovn?tra,do ?rodka,,,,,,,,
3310,dovod,"pow?d, przyczyna",,,,,,,,
22249,dovod,"dow?d, argument",,,,,,,,
35917,dovoditi do/k,doprowadza? do,,,,,,,,
7276,dovoljno,"wystarczaj?co, dostatecznie, dosy?, do??",,,,,,,,
25348,dovoljny,"wystarczaj?cy, dostateczny",,,,,,,,
7277,dovoz,import,,,,,,,,
22414,dovoz,dow?z,,,,,,,,
7278,dovoziti,"importowa?, sprowadza?",,,,,,,,
7279,dovoznik,importer,,,,,,,,
22566,dov??ati,"zaka?cza?, ko?czy?",,,,,,,,
35298,dov??enos?,kompletno??,,,,,,,,
35289,dov??eny,kompletny,,,,,,,,
22567,dov??iti,"uko?czy?, zako?czy?",,,,,,,,
14539,dozad,"wstecz, do ty?u",,,,,,,,
22891,dozor,patrol,,,,,,,,
4115,dozr?ly,dojrza?y,,,,,,,,
14301,dozr?no vino,dojrza?e wino,,,,,,,,
14302,dozr?ny,dojrza?y,,,,,,,,
4113,dozr?ti,"dojrze?, wydoro?le?",,,,,,,,
4114,dozr?vati,"dojrzewa?, doro?le?",,,,,,,,
17338,dozvaljaje s?,"pozwala si?, dopuszcza si?",,,,,,,,
435,dozvaljati,"dopuszcza?, pozwala?, zgadza? si? (na)",,,,,,,,
7283,dozvolimy,dopuszczalny,,,,,,,,
414,dozvoliti,"dopu?ci?, pozwoli?, zgodzi? si? (na)",,,,,,,,
32670,dozvolje?je,zezwolenie,,,,,,,,
7287,dozvoljeny,"dopuszczony, dozwolony",,,,,,,,
1902,d???,deszcz,,,,,,,,
35032,d???evy ?rvjak,d?d?ownica,,,,,,,,
25352,d???evy,desczowy,,,,,,,,
7291,d??diti,"pada? (o deszczu), d?d?y?",,,,,,,,
25355,d??dlivy,deszczowy,,,,,,,,
7292,d??dnik,parasol,,,,,,,,
4486,do?iti,do?y?,,,,,,,,
3719,do?itny,do?ywotni,,,,,,,,
17335,do?iveti,do?ywa?,,,,,,,,
17339,drabina,drabina,,,,,,,,
419,dr?ga,droga,,,,,,,,
35839,dr?goc?nnos?,drogocenno??,,,,,,,,
23995,dr?goc?nny,drogocenny,,,,,,,,
35042,dr?goukazatelj,drogowskaz,,,,,,,,
432,dr?gy,"drogi, kochany",,,,,,,,
36362,dr?gy,"drogi, kosztowny",,,,,,,,
20373,drakon,smok,,,,,,,,
23694,drama,dramat,,,,,,,,
36340,dramati?no,dramatycznie,,,,,,,,
1903,dramati?ny,dramatyczny,,,,,,,,
35790,dramaturgija,dramaturgia,,,,,,,,
436,drapati,drapa?,,,,,,,,
442,drapn?ti,drapn??,,,,,,,,
440,drasti?ny,drastyczny,,,,,,,,
23220,dra?livy,dra?liwy,,,,,,,,
25360,dra?niti,"dra?ni?, irytowa?, dokucza?",,,,,,,,
35036,dr??ny znak,znak drogowy,,,,,,,,
35037,dr??ny,drogowy,,,,,,,,
2513,dr?mati,drzema?,,,,,,,,
31832,dr?mlivos?,senno??,,,,,,,,
31831,dr?mlivy,"senny, ?pi?cy (zm?czony)",,,,,,,,
449,dr?mn?ti,zdrzemn?? si?,,,,,,,,
25362,dr?mota,drzemka,,,,,,,,
25363,dr?n,dere?,,,,,,,,
36112,dresura,tresura,,,,,,,,
33986,dreti grlo,"drze? ryja, drze? mord?",,,,,,,,
1529,dreti,drze?,,,,,,,,
7307,dr?v?ny dom,drewniany dom,,,,,,,,
23455,dr?v?ny dyhovy instrument,drewniany instrument d?ty,,,,,,,,
2512,dr?v?ny,drewniany,,,,,,,,
35197,dr?vny v?g?lj,w?giel drzewny,,,,,,,,
7308,dr?vny,drzewny,,,,,,,,
25368,dr?vny,"staro?ytny, wiekowy",,,,,,,,
2137,dr?vo,drzewo,,,,,,,,
5292,dr?vo,drewno,,,,,,,,
7312,dr?vor??e?je,ci?cie drzewa,,,,,,,,
17340,dr?vor?b,drwal,,,,,,,,
7314,drga?je,"drganie, dr?enie",,,,,,,,
14540,drgati,"drga?, dr?e?",,,,,,,,
34661,drgn?ti,drgn??,,,,,,,,
7318,d?ka?je,"mastrubacja, samogwa?t, onanizm",,,,,,,,
4693,d?kati,"obci?ga? si?, masturbowa?, onanizowa? si?",,,,,,,,
7319,d?katnik,onanista,,,,,,,,
25371,drn,dar?,,,,,,,,
36415,drob,u?amek,,,,,,,,
25374,drobiti,"kruszy?, rozdrabnia?, mia?d?y?",,,,,,,,
36062,drobjenec,"?wir, szuter, kruszywo",,,,,,,,
7320,drobne,"bilon, drobne",,,,,,,,
25375,drobny,"drobny, niewielki",,,,,,,,
25376,dropja,drop (ptak),,,,,,,,
16423,drozd,drozd,,,,,,,,
1603,dro??e,dro?d?e,,,,,,,,
14542,drug,"przyjaciel, druh",,,,,,,,
7328,drugar,towarzysz,,,,,,,,
17342,drugor?dny,"drugorz?dny, podrz?dny",,,,,,,,
784,drugy,drugi,,,,,,,,
5076,drugy,inny,,,,,,,,
7331,dru?ba,przyja??,,,,,,,,
25384,dru?ba,"dru?ba, ?wiadek (?lub)",,,,,,,,
25385,dru?ica,druhna (?lub),,,,,,,,
5882,dru?ina,dru?yna,,,,,,,,
7333,dru?iti s?,przyja?ni? si?,,,,,,,,
25388,dru?ka,przyjaci??ka,,,,,,,,
7336,dru?ny,"przyjazny, przyjacielski",,,,,,,,
25389,dru?ny,"??czny, wsp?lny",,,,,,,,
7337,dru?stvo,spo?eczno??,,,,,,,,
25392,drva,drwa,,,,,,,,
17341,drvos?k,drwal,,,,,,,,
35027,d?zati,"wa?y? si?, o?miela? si?",,,,,,,,
25395,d?zky,"?mia?y, odwa?ny, zuchwa?y",,,,,,,,
25396,d?zn?ti,"odwa?y? si?, o?mieli? si?",,,,,,,,
25397,d?zos?,"?mia?o??, zuchwa?o??",,,,,,,,
5231,d??ak,"uchwyt, r?czka (element)",,,,,,,,
25398,dr?alo,"uchwyt, r?koje??",,,,,,,,
6185,d??ati gl?dovk?,g?odowa? (w ramach strajku),,,,,,,,
17344,d??ati s? n??ego,trzyma? si? czego?,,,,,,,,
2617,d??ati,"trzyma?, dzier?y?",,,,,,,,
25399,dr?ati,"dr?e?, drga?, dygota?, trz??? si?",,,,,,,,
1756,d??ava,"pa?stwo, kraj",,,,,,,,
17346,d??avnik,m?? stanu,,,,,,,,
35173,d??avnos?,pa?stwowo??,,,,,,,,
6268,d??avny,pa?stwowy,,,,,,,,
7343,d??ka,"uchwyt, r?czka (element)",,,,,,,,
451,d?b,d?b,,,,,,,,
25404,d?biti,garbowa?,,,,,,,,
7345,dubliti,robi? backup,,,,,,,,
14544,dublje?je,backup,,,,,,,,
25405,d?bovy,d?bowy,,,,,,,,
25407,duda,"piszcza?ka, fujarka",,,,,,,,
25408,duda?,dudziarz,,,,,,,,
17347,dudy,dudy,,,,,,,,
36091,duel,pojedynek,,,,,,,,
292,d?ga,t?cza,,,,,,,,
434,duh,"duch, upi?r",,,,,,,,
17348,duh,umys?,,,,,,,,
6198,duhovenstvo,"duchowie?stwo, kler",,,,,,,,
6197,duhovnik,"duchowny, kap?an",,,,,,,,
284,duhovny,duchowy,,,,,,,,
2520,dumati,"duma?, rozmy?la?",,,,,,,,
23532,Dunaj,Dunaj,,,,,,,,
25416,d?n?ti,"zad??, dmuchn??",,,,,,,,
1655,dupa,dupa,,,,,,,,
36513,dupja,"dziupla, wg??bienie",,,,,,,,
35291,duplikat,duplikat,,,,,,,,
36512,duplo,"dziupla, wg??bienie",,,,,,,,
25424,durenj,"g?upek, dure?, g?upiec",,,,,,,,
34192,dur?ti,g?upie?,,,,,,,,
14546,durno,"g?upio, durnie",,,,,,,,
14547,durnos?,"durnota, g?upota",,,,,,,,
2521,durny,"g?upi, durny",,,,,,,,
34087,du?,prysznic,,,,,,,,
703,du?a,dusza,,,,,,,,
7357,du?e?je,duszenie,,,,,,,,
17349,du?evny,"mentalny, duchowy",,,,,,,,
2543,du?iti,"dusi?, d?awi?, t?umi?, t?amsi?",,,,,,,,
7358,du?livy,dusz?cy,,,,,,,,
7359,du?ny,"duszny, parny",,,,,,,,
683,d?ti,"d??, dmucha?",,,,,,,,
5233,duty,"wydr??ony, pusty",,,,,,,,
7364,duzina,tuzin,,,,,,,,
14548,du?e,du?o,,,,,,,,
4459,du?i,du?y,,,,,,,,
457,dva,dwa,,,,,,,,
458,"dvades??, dvades?ti",dwadzie?cia,,,,,,,,
19681,dvades?ty,dwudziesty,,,,,,,,
2515,dvanads??,dwana?cie,,,,,,,,
23680,dvanads?ty,dwunasty,,,,,,,,
2964,dvasto,dwie?cie,,,,,,,,
7369,dv? tretiny,dwie trzecie,,,,,,,,
2929,dveri,drzwi,,,,,,,,
7393,dve?nik,od?wierny,,,,,,,,
23678,dv?st?,dwie?cie,,,,,,,,
469,dvigati s?,rusza? si?,,,,,,,,
468,dvigati,rusza?,,,,,,,,
471,dvign?ti,ruszy?,,,,,,,,
3180,dvi?e?je,ruch,,,,,,,,
36092,dvoboj,pojedynek,,,,,,,,
16452,dvojaky,dwojaki,,,,,,,,
17355,dvojce toliko,dwa razy tyle,,,,,,,,
16426,dvoj?any,"dw?jkowy, dwucz?onowy",,,,,,,,
15306,dvoj??,bli?niak,,,,,,,,
7402,dvoj??ta,"bli?ni?ta, bli?niaki",,,,,,,,
472,dvoje,dwoje,,,,,,,,
19682,dvojina,liczba podw?jna,,,,,,,,
25443,dvojiti,"podwaja?, kopiowa?, duplikowa?",,,,,,,,
7414,dvojka,dw?jka,,,,,,,,
25445,dvojka,"dw?jka, para (ilo??), duo",,,,,,,,
7415,#dvojna komnata,podw?jny pok?j,,,,,,,,
17357,dvojnik,sobowt?r,,,,,,,,
7417,dvojno,podw?jnie,,,,,,,,
7412,dvojny agent,podw?jny agent,,,,,,,,
14552,dvojny standard,podw?jny standard,,,,,,,,
476,dvojny,podw?jny,,,,,,,,
15310,dvojostry me?,miecz obosieczny,,,,,,,,
15309,dvojostry,obosieczny,,,,,,,,
16492,dvojstveno ?islo,liczba podw?jna,,,,,,,,
22118,dvojto?ka,dwukropek,,,,,,,,
5212,dvor,"dziedziniec, podw?rze",,,,,,,,
25452,dvor,dw?r (kr?lewski),,,,,,,,
16810,"dvorjan, dvorjanin","szlachcic, dworzanin",,,,,,,,
16811,dvorjansky,"szlachecki, dworski",,,,,,,,
7421,dvorjanstvo,"szlachta, szlachectwo, dw?r (og?? dworzan)",,,,,,,,
16763,dvucifreny,dwucyfrowy,,,,,,,,
14549,dvuetapovy,dwuetapowy,,,,,,,,
14550,dvueta?ny avtobus,autobus dwupi?trowy,,,,,,,,
7376,dvueta?ny,dwupi?trowy,,,,,,,,
17358,dvugl?ska,"dyftong, dwug?oska",,,,,,,,
25440,dvugl?vy,dwug?owy,,,,,,,,
22994,dvuj?zy?nos?,dwuj?zyczno??,,,,,,,,
22993,dvuj?zy?ny,dwuj?zyczny,,,,,,,,
7370,dvukolesny,dwuko?owy,,,,,,,,
1800,dvukr?tno,"dwukrotnie, dwa razy",,,,,,,,
7410,dvukr?tny,dwukrotny,,,,,,,,
7380,dvulicevy,dwulicowy,,,,,,,,
17359,dvuli?ny,dwulicowy,,,,,,,,
7381,dvumotorovy,dwusilnikowy,,,,,,,,
17361,dvup?v,duet,,,,,,,,
17362,dvusmys?nos?,dwuznaczno??,,,,,,,,
17363,dvusmys?ny,dwuznaczny,,,,,,,,
2882,dvustr?nny,dwustronny,,,,,,,,
7371,dvust?pny,dwuetapowy,,,,,,,,
7389,dvutonovy,dwutonowy,,,,,,,,
25456,dvuvlas?je,diarchia,,,,,,,,
31872,dvuvym?rny,dwuwymiarowy,,,,,,,,
17365,dvuzna?nos?,dwuznaczno??,,,,,,,,
17367,dvuzna?ny,dwuznaczny,,,,,,,,
22852,dvuzna?ny,z?o?ony z dw?ch znak?w,,,,,,,,
25457,dvu?enec,bigamista,,,,,,,,
17364,dvu?enstvo,bigamia,,,,,,,,
7057,dyh,oddech,,,,,,,,
3468,dyha?je,oddychanie,,,,,,,,
25459,dyhati,oddycha?,,,,,,,,
25460,dyhavica,"duszno??, astma, d?awica",,,,,,,,
23454,dyhovy instrument,instrument d?ty,,,,,,,,
25461,dyht?ti,"dysze?, ziaja?",,,,,,,,
2027,dym,dym,,,,,,,,
5582,dymiti cigaretoj?,pali? papierosa,,,,,,,,
1257,dymiti,dymi?,,,,,,,,
25463,dymnik,"przew?d kominowy, t?umik samochodowy",,,,,,,,
2310,#dynja,melon,,,,,,,,
17368,dy?ati,oddycha?,,,,,,,,
35481,dy?nik,tchawica,,,,,,,,
35482,dy?no grlo,tchawica,,,,,,,,
5049,d?az,jazz,,,,,,,,
475,?ban,dzban,,,,,,,,
7426,?ban?k,dzbanek,,,,,,,,
17369,d?em,d?em,,,,,,,,
3291,d?entelmen,"d?entelmen, gentelmen",,,,,,,,
35893,d?in,d?inn,,,,,,,,
19683,d?insy,"d?insy, jeansy",,,,,,,,
31851,d?oker,joker,,,,,,,,
507,D?ord?ija,Georgia,,,,,,,,
23583,d?udo,judo,,,,,,,,
21286,d?ungla,d?ungla,,,,,,,,
36326,ebenovo dr?vo,heban,,,,,,,,
22074,edem,obrz?k,,,,,,,,
16932,edukacija,"edukacja, wykszta?cenie",,,,,,,,
16933,edukacijny,edukacjyny,,,,,,,,
3580,efekt,efekt,,,,,,,,
19684,efektivnos?,"efektywno??, skuteczno??",,,,,,,,
480,efektivny,"efektywny, wydajny, skuteczny",,,,,,,,
19685,egalitarny,egalitarny,,,,,,,,
36741,Egejsko morje,Morze Egejskie,,,,,,,,
35865,"Egip?an, Egip?anin",Egipcjanin,,,,,,,,
4756,Egipt,Egipt,,,,,,,,
4757,egiptsky,egipski,,,,,,,,
22393,egoist,"egoista, samolub",,,,,,,,
22394,egoisti?ny,"egoistyczny, samolubny",,,,,,,,
22392,egoizm,"egoizm, samolubstwo",,,,,,,,
17370,egotizm,egotizm,,,,,,,,
3600,egzistencija,"egzystencja, istnienie",,,,,,,,
15832,egzistova?je,"egzystowanie, istnienie",,,,,,,,
4087,egzistovati,"egzystowa?, istnie?",,,,,,,,
35789,egzoti?ny,egzotyczny,,,,,,,,
23998,eho,echo,,,,,,,,
14558,ejakulacija,"ejakulacja, wytrysk",,,,,,,,
17558,ejakulat,ejakulat,,,,,,,,
14559,ejakulovati,"ejakulowa?, wytryskiwa?",,,,,,,,
5883,ekipa,"ekipa, grupa, dru?yna, oddzia?",,,,,,,,
2519,ekolog,ekolog,,,,,,,,
35267,ekologi?ny,ekologiczny,,,,,,,,
23540,ekologija,ekologia,,,,,,,,
16795,ekonom,ekonomista,,,,,,,,
1778,ekonomi?ny,"gospodarczy, ekonomiczny",,,,,,,,
17371,ekonomija,gospodarka,,,,,,,,
15834,ekonomika,ekonomia,,,,,,,,
7438,ekran,"ekran, monitor",,,,,,,,
15836,ekskavator,koparka podsi?bierna,,,,,,,,
26665,ekskavator,koparka,,,,,,,,
2077,ekskluzivny,ekskluzywny,,,,,,,,
3597,ekskursija,wycieczka,,,,,,,,
3582,"ekspansija, ekspanzija",ekspansja,,,,,,,,
35716,ekspedicija,"ekspedycja, wyprawa",,,,,,,,
4851,eksperiment,eksperyment,,,,,,,,
20374,eksperimenta?ny,eksperymentalny,,,,,,,,
4852,eksperimentovati,eksperymentowa?,,,,,,,,
1049,ekspert,"ekspert, bieg?y",,,,,,,,
5639,eksploatacija,eksploatacja,,,,,,,,
5638,eksploatovati,eksploatowa?,,,,,,,,
4802,eksplodovati,"eksplodowa?, wybucha?",,,,,,,,
4797,eksplozija,"eksplozja, wybuch",,,,,,,,
4799,eksplozivny,wybuchowy,,,,,,,,
35974,eksponencialny,wyk?adniczy,,,,,,,,
4960,eksport,eksport,,,,,,,,
371,eksportovati,eksportowa?,,,,,,,,
25473,eksterier,"eksterier, plener",,,,,,,,
25474,ekstragovati,"ekstraktowa?, wyekstraktowa?",,,,,,,,
35131,ekstrakt,ekstrakt,,,,,,,,
35128,ekstrapolacija,ekstrapolacja,,,,,,,,
16905,ekstremist,ekstremista,,,,,,,,
1685,ekstremisti?ny,ekstremistyczny,,,,,,,,
16906,ekstremizm,ekstremizm,,,,,,,,
35683,ekumeni?ny,ekumeniczny,,,,,,,,
22436,Ekvador,Ekwador,,,,,,,,
22437,ekvadorsky,ekwadorski,,,,,,,,
34928,ekvator,r?wnik,,,,,,,,
35285,ekvivalent,odpowiednik,,,,,,,,
36133,ekvivalentny,"odpowiedni, odpowiadaj?cy, ekwiwalentny",,,,,,,,
23228,elasti?nos?,"elastyczno??, rozci?gliwo??",,,,,,,,
19686,elasti?ny,"elastyczny, rozci?gliwy",,,,,,,,
21287,elegantny,elegancki,,,,,,,,
53,elektri?nos?,elektryczno??,,,,,,,,
4444,elektri?ny,elektryczny,,,,,,,,
23675,elektrifikacija,elektryfikacja,,,,,,,,
36373,elektrik,elektryk,,,,,,,,
23674,elektrokucija,"pora?enie pr?dem, elektrokucja",,,,,,,,
4660,elektron,elektron,,,,,,,,
23542,elektroni?na po?ta,"e-mail, poczta elektroniczna",,,,,,,,
4445,elektroni?ny,elektroniczny,,,,,,,,
2302,elektronika,elektronika,,,,,,,,
35,elektrostancija,elektrownia,,,,,,,,
2922,elektro?okovo or??je,"taser, paralizator",,,,,,,,
36374,elektrotehnik,elektrotechnik,,,,,,,,
23541,elektrotehnika,elektrotechnika,,,,,,,,
17372,element,"element, pierwiastek",,,,,,,,
35208,elementarny,elementarny,,,,,,,,
35169,eliminovati,eliminowa?,,,,,,,,
17373,elisa,?mig?o,,,,,,,,
19687,elita,elita,,,,,,,,
1314,elizija,elizja (fonet.),,,,,,,,
35750,emancipacija,emancypacja,,,,,,,,
6082,embargo,embargo,,,,,,,,
4957,emigracija,emigracja,,,,,,,,
4963,emigrant,emigrant,,,,,,,,
2213,emigrovati,emigrowa?,,,,,,,,
35971,eminencija,eminencja,,,,,,,,
2522,emisija,emisja,,,,,,,,
5300,emocija,emocja,,,,,,,,
561,emociona?ny,emocjonalny,,,,,,,,
19688,enciklopedi?ny,encyklopedyczny,,,,,,,,
19689,enciklopedija,encyklopedia,,,,,,,,
33567,endemi?ny,endemiczny,,,,,,,,
35673,energeti?ny,energetyczny,,,,,,,,
2936,energetika,energetyka,,,,,,,,
35674,energi?ny,energiczny,,,,,,,,
1909,energija,energia,,,,,,,,
485,entitet,jednostka,,,,,,,,
3586,entuziast,entuzjasta,,,,,,,,
7448,entuziasti?no,entuzjastycznie,,,,,,,,
7449,entuziasti?ny,"entuzjastyczny, rozentuzjazmowany",,,,,,,,
7452,entuziazm,"entuzjazm, zapa?",,,,,,,,
7451,entuziazmovati,entuzjazmowa?,,,,,,,,
23543,enzim,enzym,,,,,,,,
6172,eparhija,eparchia,,,,,,,,
7453,epicentr zemjetr?se?ja,epicentrum trz?sienia ziemi,,,,,,,,
35019,epicentr,epicentrum,,,,,,,,
35919,epi?sky,epicki,,,,,,,,
33566,epidemija,epidemia,,,,,,,,
25475,epigraf,"epigrafia, inskrypcja",,,,,,,,
6171,episkop,biskup,,,,,,,,
35894,episkopa?ny,biskupi,,,,,,,,
35603,epitet,epitet,,,,,,,,
35581,epizod,"epizod, odcinek",,,,,,,,
4698,epoha,"epoka, era",,,,,,,,
4497,era,"era, epoka",,,,,,,,
6105,eroti?ny,erotyczny,,,,,,,,
23695,erupcija,erupcja,,,,,,,,
25478,esej,esej,,,,,,,,
15858,eskadron,"eskadron, eskadra",,,,,,,,
35367,eskalacija,eskalacja,,,,,,,,
35366,eskalovati,eskalowa?,,,,,,,,
486,eskortovati,eskortowa?,,,,,,,,
31775,esperantist,esperantysta,,,,,,,,
7456,esperanto,esperanto,,,,,,,,
7455,esperantsky,esperancki,,,,,,,,
35110,esteti?ny,estetyczny,,,,,,,,
35109,estetika,estetyka,,,,,,,,
488,Estonija,Estonia,,,,,,,,
4435,estonsky,esto?ski,,,,,,,,
23240,estrada,"estrada, scena",,,,,,,,
33598,estuarij,uj?cie,,,,,,,,
23244,etap,"etap, faza, stadium",,,,,,,,
2524,eta?,pi?tro,,,,,,,,
23545,eti?ny,etyczny,,,,,,,,
23544,etika,etyka,,,,,,,,
23696,etiketa,etykieta,,,,,,,,
4369,etimologi?ny,etymologiczny,,,,,,,,
4368,etimologija,"etymologia, ?r?d?os??w",,,,,,,,
22776,Etiopija,Etiopia,,,,,,,,
22777,etiopsky,etiopski,,,,,,,,
6173,etni?na ?istka,czystka etniczna,,,,,,,,
35224,etni?nos?,etniczno??,,,,,,,,
1734,etni?ny,etniczny,,,,,,,,
20863,etnograf,etnograf,,,,,,,,
20864,etnografija,etnografia,,,,,,,,
5052,evakuacija,ewakuacja,,,,,,,,
5053,evakuovati,ewakuowa?,,,,,,,,
17376,evange?je,ewangelia,,,,,,,,
19690,eventua?no,ewentualnie,,,,,,,,
2033,eventua?ny,ewentualny,,,,,,,,
25481,Evfrat,Eufrat,,,,,,,,
23546,evolucija,ewolucja,,,,,,,,
25482,Evrazija,Eurazja,,,,,,,,
946,evro,euro [ˆ],,,,,,,,
1555,Evropa,Europa,,,,,,,,
3038,Evropejec,Europejczyk,,,,,,,,
35822,Evropejka,Europejka,,,,,,,,
7467,Evropejska Unija,Unia Europejska,,,,,,,,
1906,Evropejsky S?j?z,Unia Europejska,,,,,,,,
1905,"evropejsky, evropsky",europejski,,,,,,,,
490,fabrika,fabryka,,,,,,,,
35570,fabrikant,"fabrykant, producent, wytw?rca",,,,,,,,
25487,fabrikovati,"fabrykowa?, produkowa?",,,,,,,,
23437,fagot,fagot,,,,,,,,
34759,fajka,fajka,,,,,,,,
14562,fajl,plik (komputerowy),,,,,,,,
36201,faklja,"?agiew, pochodnia, ?uczywo",,,,,,,,
5180,faks,faks,,,,,,,,
2525,fakt,fakt,,,,,,,,
35391,fakti?ny,faktyczny,,,,,,,,
16781,faktor,czynnik,,,,,,,,
35537,faktura,faktura,,,,,,,,
35167,fakultativny,"opcjonalny, fakultatywny",,,,,,,,
35530,fakultet,wydzia? (uniwersyteta),,,,,,,,
35487,falsifikacija,"sfa?szowanie, podrobienie",,,,,,,,
35486,falsifikovati,"fa?szowa?, podrabia?, podrobi?",,,,,,,,
5301,fal?ivy,fa?szywy,,,,,,,,
768,fanat,fan,,,,,,,,
19691,fanati?no,fanatycznie,,,,,,,,
687,fanati?ny,fanatyczny,,,,,,,,
23457,fanfara,fanfara,,,,,,,,
3959,fantasti?ny,fantastyczny,,,,,,,,
35909,fantastika,fantastyka,,,,,,,,
19692,fantazija,fantazja,,,,,,,,
25491,fantom,"widmo, fantom, upi?r",,,,,,,,
32516,faraon,faraon,,,,,,,,
5095,farba,farba,,,,,,,,
5096,farbovati,"malowa?, farbowa?",,,,,,,,
36484,Farerske ostrovy,Wyspy Owcze,,,,,,,,
36485,farersky,farerski,,,,,,,,
6269,farsa,farsa,,,,,,,,
34923,fartuh,fartuch,,,,,,,,
31794,fasada,fasada,,,,,,,,
23273,fasolja,fasola,,,,,,,,
5303,fa?ist,faszysta,,,,,,,,
35751,fa?isti?ny,faszystowski,,,,,,,,
5302,fa?izm,faszyzm,,,,,,,,
31793,fata?ny,fatalny,,,,,,,,
25493,fatamorgana,fatamorgana,,,,,,,,
140,faulj,faul,,,,,,,,
19693,faza,faza,,,,,,,,
23470,fazan,ba?ant,,,,,,,,
23246,fazova?je,fazowanie,,,,,,,,
3063,federacija,federacja,,,,,,,,
3013,federa?ny,federalny,,,,,,,,
1320,federativny,federacyjny,,,,,,,,
35959,fehtova?je,szermierka,,,,,,,,
33198,fejerverk,"fajerwerki, sztucznie ognie",,,,,,,,
23555,feminizm,feminizm,,,,,,,,
32719,feniks,feniks,,,,,,,,
19694,fenomen,"fenomen, zjawisko",,,,,,,,
413,fermer,"farmer, rolnik",,,,,,,,
2139,festival,festiwal,,,,,,,,
34782,feudalizm,feudalizm,,,,,,,,
34783,feuda?ny,feudalny,,,,,,,,
2303,fevrua?,luty,,,,,,,,
17377,fialka,fio?ek,,,,,,,,
25497,figa,figa,,,,,,,,
1673,figura,"figura, kszta?t, sylwetka",,,,,,,,
17378,fikcija,fikcja,,,,,,,,
17379,fiktivny,fikcyjny,,,,,,,,
36605,filantrop,filantrop,,,,,,,,
36606,filantropi?ny,filantropijny,,,,,,,,
36607,filantropija,filantropia,,,,,,,,
7482,filial,filia (przedsi?biorstwa),,,,,,,,
7483,filia?ny,filialny,,,,,,,,
36487,filipinsky,filipi?ski,,,,,,,,
36486,Filipiny,Filipiny,,,,,,,,
36288,film ?rtany,"kresk?wka, film animowany",,,,,,,,
36287,film rysovany,"kresk?wka, film animowany",,,,,,,,
418,film,film,,,,,,,,
35177,filmografija,filmografia,,,,,,,,
495,filmovati,"filmowa?, sfilmowa?",,,,,,,,
35344,filolog,filolog,,,,,,,,
35343,filologija,filologia,,,,,,,,
2526,filozof,filozof,,,,,,,,
496,filozofija,filozofia,,,,,,,,
36442,filozofsky,filozoficzny,,,,,,,,
4949,filtr,filtr,,,,,,,,
4950,filtrovati,filtrowa?,,,,,,,,
17380,financije,finanse,,,,,,,,
15874,finan?nik,finansista,,,,,,,,
2527,finansist,finansista,,,,,,,,
5150,finansovati,finansowa?,,,,,,,,
1931,finansovy,finansowy,,,,,,,,
36073,finik,daktyl,,,,,,,,
35937,finitny,"finitywny, osobowy (forma czasownika)",,,,,,,,
3028,Finlandija,Finlandia,,,,,,,,
4434,finsky,fi?ski,,,,,,,,
5274,fioletovy,"fioletowy, purpurowy",,,,,,,,
16780,firma,"firma, przedsi?biorstwo",,,,,,,,
36528,fiska?ny,"fiskalny, podatkowy, skarbowy",,,,,,,,
35490,fitilj,knot,,,,,,,,
3027,fizi?ny,fizyczny,,,,,,,,
2498,fizika,fizyka,,,,,,,,
