id,isv,translations,helperWords,match,?min,?avg,?max,Rmin,Rmax,comments
1903,dramati?ny,драматичен,,,,,,,,
35790,dramaturgija,драматургия,,,,,,,,
436,drapati,"драпам, чеша",,,,,,,,
442,drapn?ti,"надрапвам, начесвам",,,,,,,,
440,drasti?ny,драстичен,,,,,,,,
23220,dra?livy,"раздразнителен, избухлив",,,,,,,,
25360,dra?niti,дразня,,,,,,,,
35036,dr??ny znak,знак за движение по пътищата,,,,,,,,
35037,dr??ny,пътен,,,,,,,,
2513,dr?mati,дремя,,,,,,,,
31832,dr?mlivos?,сънливост,,,,,,,,
31831,dr?mlivy,"заспал, дремлив",,,,,,,,
449,dr?mn?ti,дремя,,,,,,,,
25362,dr?mota,"сън, дрямка (кратка)",,,,,,,,
25363,dr?n,дрян,,,,,,,,
36112,dresura,"дресировка, обучение на животни",,,,,,,,
33986,dreti grlo,дера си гърлото,,,,,,,,
1529,dreti,късам,,,,,,,,
7307,dr?v?ny dom,дървена къща,,,,,,,,
23455,dr?v?ny dyhovy instrument,дървен духов инструмент,,,,,,,,
2512,dr?v?ny,дървен,,,,,,,,
35197,dr?vny v?g?lj,дървени въглища,,,,,,,,
7308,dr?vny,дървен,,,,,,,,
25368,dr?vny,древен,,,,,,,,
2137,dr?vo,дърво,,,,,,,,
5292,dr?vo,дървен материал,,,,,,,,
7312,dr?vor??e?je,изсичането на дървета,,,,,,,,
17340,dr?vor?b,"дървосекач, дървар",,,,,,,,
7314,drga?je,"трепване, дръпване, издърпване",,,,,,,,
14540,drgati,"трепвам, изтрепвам, дръпвам, издърпвам",,,,,,,,
34661,drgn?ti,"трепна, изтрепна, дръпна, издръпна",,,,,,,,
7318,d?ka?je,"мастурбация, ръкоблудство, онанизъм",,,,,,,,
4693,d?kati,"мастурбирам, ръконлудствам, онанирам",,,,,,,,
7319,d?katnik,онанист,,,,,,,,
25371,drn,чим,,,,,,,,
36415,drob,дроб (мат.),,,,,,,,
25374,drobiti,дробя,,,,,,,,
36062,drobjenec,чакъл,,,,,,,,
7320,drobne,дребни,,,,,,,,
25375,drobny,малък,,,,,,,,
25376,dropja,дропла (вид птица),,,,,,,,
16423,drozd,дрозд (вид птица),,,,,,,,
1603,dro??e,"мая, квас, дрожди",,,,,,,,
14542,drug,"другар, приятел",,,,,,,,
7328,drugar,"съмишленик, другар, събрат",,,,,,,,
17342,drugor?dny,второстепенен,,,,,,,,
784,drugy,втори,,,,,,,,
5076,drugy,друг,,,,,,,,
7331,dru?ba,"дружба, приятелство",,,,,,,,
25384,dru?ba,кръстник,,,,,,,,
25385,dru?ica,шеферка,,,,,,,,
5882,dru?ina,"екип, отбор",,,,,,,,
7333,dru?iti s?,сприятелявам се,,,,,,,,
25388,dru?ka,приятел,,,,,,,,
7336,dru?ny,"приятелски, приветлив, дружелюбен",,,,,,,,
25389,dru?ny,съвместен,,,,,,,,
7337,dru?stvo,дружество,,,,,,,,
25392,drva,дърва за огрев,,,,,,,,
17341,drvos?k,"брадвар, дървосекач",,,,,,,,
35027,d?zati,дерзая,,,,,,,,
25395,d?zky,"смел, дързък",,,,,,,,
25396,d?zn?ti,"дръзвам, смея, осмелявам се",,,,,,,,
25397,d?zos?,"дързост, смелост",,,,,,,,
5231,d??ak,дръжка,,,,,,,,
25398,dr?alo,ръкохватка,,,,,,,,
6185,d??ati gl?dovk?,"правя гладна стачка, гладувам",,,,,,,,
17344,d??ati s? n??ego,държа се,,,,,,,,
2617,d??ati,държа,,,,,,,,
25399,dr?ati,трепна,,,,,,,,
1756,d??ava,"страна, държава",,,,,,,,
17346,d??avnik,държавник,,,,,,,,
35173,d??avnos?,държавност,,,,,,,,
6268,d??avny,държавен,,,,,,,,
7343,d??ka,дръжка,,,,,,,,
451,d?b,дъб,,,,,,,,
25404,d?biti,щавя,,,,,,,,
7345,dubliti,"правя резервно копие, правя бекъп",,,,,,,,
14544,dublje?je,"резервно копие, бекъп",,,,,,,,
25405,d?bovy,дъбов,,,,,,,,
25407,duda,"пикола, файф (муз.)",,,,,,,,
25408,duda?,гайдар,,,,,,,,
17347,dudy,гайди,,,,,,,,
36091,duel,дуел,,,,,,,,
292,d?ga,дъга,,,,,,,,
434,duh,"призрак, дух",,,,,,,,
17348,duh,ум,,,,,,,,
6198,duhovenstvo,духовенство,,,,,,,,
6197,duhovnik,"свещенослужител, жрец",,,,,,,,
284,duhovny,духовен,,,,,,,,
2520,dumati,"обмислям, мисля",,,,,,,,
23532,Dunaj,Дунав,,,,,,,,
25416,d?n?ti,духна,,,,,,,,
1655,dupa,"дупе, гъз (вулг. и сщ. прен.)",,,,,,,,
36513,dupja,хралупа,,,,,,,,
35291,duplikat,дупликат,,,,,,,,
36512,duplo,хралупа,,,,,,,,
25424,durenj,"глупак, тъпак, тъпунгер, малоумник, идиот, кретен, говедо, гъз",,,,,,,,
34192,dur?ti,тъпея,,,,,,,,
14546,durno,"тъпо, глупаво",,,,,,,,
14547,durnos?,глупост,,,,,,,,
2521,durny,глупав,,,,,,,,
34087,du?,душ,,,,,,,,
703,du?a,душа,,,,,,,,
7357,du?e?je,задушаване,,,,,,,,
17349,du?evny,"душевен, психичен",,,,,,,,
2543,du?iti,душа,,,,,,,,
7358,du?livy,"спарен, задушен",,,,,,,,
7359,du?ny,"спарен, задушен",,,,,,,,
683,d?ti,духам,,,,,,,,
5233,duty,кух,,,,,,,,
7364,duzina,дузина,,,,,,,,
14548,du?e,доста,,,,,,,,
4459,du?i,"голям, велик",,,,,,,,
457,dva,две,,,,,,,,
458,"dvades??, dvades?ti",двадесет,,,,,,,,
19681,dvades?ty,"двадесети, двайсти",,,,,,,,
2515,dvanads??,дванадесет,,,,,,,,
23680,dvanads?ty,дванадесети,,,,,,,,
2964,dvasto,двеста,,,,,,,,
7369,dv? tretiny,две трети,,,,,,,,
2929,dveri,"врата, порта, двери (арх.)",,,,,,,,
7393,dve?nik,портиер,,,,,,,,
23678,dv?st?,двеста,,,,,,,,
469,dvigati s?,"движа се, местя се",,,,,,,,
468,dvigati,"движа, местя",,,,,,,,
471,dvign?ti,движа. местя,,,,,,,,
3180,dvi?e?je,"движение, местене",,,,,,,,
36092,dvoboj,дуел,,,,,,,,
16452,dvojaky,"двоен, две, два вида, двояк",,,,,,,,
17355,dvojce toliko,"двойно повече, два пъти повече",,,,,,,,
16426,dvoj?any,"двоичен, бинарен",,,,,,,,
15306,dvoj??,"близнак, двойник",,,,,,,,
7402,dvoj??ta,близнаци (и съзвездието Gemini),,,,,,,,
472,dvoje,двойка,,,,,,,,
19682,dvojina,двойствено число,,,,,,,,
25443,dvojiti,удвоявам,,,,,,,,
7414,dvojka,двойка,,,,,,,,
25445,dvojka,"чифт, двойка",,,,,,,,
7415,#dvojna komnata,двойна стая,,,,,,,,
17357,dvojnik,"дубъл, двойник",,,,,,,,
7417,dvojno,двойно,,,,,,,,
7412,dvojny agent,двоен агент,,,,,,,,
14552,dvojny standard,двоен стандарт,,,,,,,,
476,dvojny,двоен,,,,,,,,
15310,dvojostry me?,двуостър меч,,,,,,,,
15309,dvojostry,"двуостър, с две остриета",,,,,,,,
16492,dvojstveno ?islo,двойствено число,,,,,,,,
22118,dvojto?ka,двоеточие,,,,,,,,
5212,dvor,двор,,,,,,,,
25452,dvor,двор,,,,,,,,
16810,"dvorjan, dvorjanin","дворянин, благородник, аристократ, придворен",,,,,,,,
16811,dvorjansky,"благороден, дворянски, аристократичен",,,,,,,,
7421,dvorjanstvo,благородничество,,,,,,,,
16763,dvucifreny,двуцифрен,,,,,,,,
14549,dvuetapovy,двуетапен,,,,,,,,
14550,dvueta?ny avtobus,двуетажен автобус,,,,,,,,
7376,dvueta?ny,двуетажен (дом),,,,,,,,
17358,dvugl?ska,"двугласна, дифтонг",,,,,,,,
25440,dvugl?vy,двуглав,,,,,,,,
22994,dvuj?zy?nos?,двуезичност,,,,,,,,
22993,dvuj?zy?ny,двуезичен,,,,,,,,
7370,dvukolesny,"двуколесен, на две колела",,,,,,,,
1800,dvukr?tno,"двукратно, два пъти",,,,,,,,
7410,dvukr?tny,"дублиран, двоен",,,,,,,,
7380,dvulicevy,"неискрен, двуличен, лукав(и)",,,,,,,,
17359,dvuli?ny,"неискрен, двуличен, лукав(и)",,,,,,,,
7381,dvumotorovy,"двумоторен, с два мотора, два двигателя",,,,,,,,
17361,dvup?v,дует,,,,,,,,
17362,dvusmys?nos?,двусмислие,,,,,,,,
17363,dvusmys?ny,двусмислен,,,,,,,,
2882,dvustr?nny,двустранен,,,,,,,,
7371,dvust?pny,двуетапен,,,,,,,,
7389,dvutonovy,двутонен,,,,,,,,
25456,dvuvlas?je,двувластие,,,,,,,,
31872,dvuvym?rny,двуизмерен,,,,,,,,
17365,dvuzna?nos?,двусмисленост,,,,,,,,
17367,dvuzna?ny,двусмислен,,,,,,,,
22852,dvuzna?ny,двуцифрен,,,,,,,,
25457,dvu?enec,"двуженец, бигамист",,,,,,,,
17364,dvu?enstvo,"двуженство, бигамия",,,,,,,,
7057,dyh,дишане,,,,,,,,
3468,dyha?je,"дъх, дихание",,,,,,,,
25459,dyhati,дишам,,,,,,,,
25460,dyhavica,душност,,,,,,,,
23454,dyhovy instrument,духов инструмент,,,,,,,,
25461,dyht?ti,"пъшкам, дишам тежко, задъхвам се",,,,,,,,
2027,dym,дим,,,,,,,,
5582,dymiti cigaretoj?,пуша цигара,,,,,,,,
1257,dymiti,димя,,,,,,,,
25463,dymnik,"газоход, комин",,,,,,,,
2310,#dynja,пъпеш,,,,,,,,
17368,dy?ati,дишам,,,,,,,,
35481,dy?nik,трахея,,,,,,,,
35482,dy?no grlo,трахея,,,,,,,,
5049,d?az,джаз,,,,,,,,
475,?ban,стомна,,,,,,,,
7426,?ban?k,буркан,,,,,,,,
17369,d?em,"мармалад, сладко, конфитюр",,,,,,,,
3291,d?entelmen,джентълмен,,,,,,,,
35893,d?in,"дух, джин",,,,,,,,
19683,d?insy,джинси,,,,,,,,
31851,d?oker,жокер (карта),,,,,,,,
507,D?ord?ija,Джорджия,,,,,,,,
23583,d?udo,джудо,,,,,,,,
21286,d?ungla,джунгла,,,,,,,,
36326,ebenovo dr?vo,абанос,,,,,,,,
22074,edem,"подуване, оток",,,,,,,,
16932,edukacija,образование,,,,,,,,
16933,edukacijny,образователен,,,,,,,,
3580,efekt,ефект,,,,,,,,
19684,efektivnos?,ефективност,,,,,,,,
480,efektivny,ефективен,,,,,,,,
19685,egalitarny,егалитарен,,,,,,,,
36741,Egejsko morje,Егейско море,,,,,,,,
35865,"Egip?an, Egip?anin",египтянин,,,,,,,,
4756,Egipt,Египет,,,,,,,,
4757,egiptsky,египетски,,,,,,,,
22393,egoist,"себелюбец, егоист",,,,,,,,
22394,egoisti?ny,"себичен, егоистичен",,,,,,,,
22392,egoizm,егоизъм,,,,,,,,
17370,egotizm,еготизъм,,,,,,,,
3600,egzistencija,"съществуване, наличие",,,,,,,,
15832,egzistova?je,"съществуване, наличие",,,,,,,,
4087,egzistovati,"съществувам, намирам се, срещам се",,,,,,,,
35789,egzoti?ny,екзотичен,,,,,,,,
23998,eho,"ехо, отзвук, отглас, отклик",,,,,,,,
14558,ejakulacija,"еякулация, изхвърляне",,,,,,,,
17558,ejakulat,еякулат,,,,,,,,
14559,ejakulovati,"еякулирам, изхвърлям (се)",,,,,,,,
5883,ekipa,"екип, екипаж, отряд, отбор, взвод, бригада, команда, група, тим ",,,,,,,,
2519,ekolog,"еколог, природозащитник",,,,,,,,
35267,ekologi?ny,"екологичен, природосъобразен",,,,,,,,
23540,ekologija,екология,,,,,,,,
16795,ekonom,икономист,,,,,,,,
1778,ekonomi?ny,"икономически, стопански",,,,,,,,
17371,ekonomija,икономия,,,,,,,,
15834,ekonomika,икономика,,,,,,,,
7438,ekran,"екран, монитор, дисплей",,,,,,,,
15836,ekskavator,"багер, земекопна машина, екскаватор, земекопач",,,,,,,,
26665,ekskavator,багер,,,,,,,,
2077,ekskluzivny,"изключителен, ексклузивен",,,,,,,,
3597,ekskursija,екзкурзия,,,,,,,,
3582,"ekspansija, ekspanzija","експанзия, разширение, разширяване, проширение, разтягане, увеличение, уголемяване",,,,,,,,
35716,ekspedicija,експедиция,,,,,,,,
4851,eksperiment,експеримент,,,,,,,,
20374,eksperimenta?ny,експериментален,,,,,,,,
4852,eksperimentovati,експериментирам,,,,,,,,
1049,ekspert,експерт,,,,,,,,
5639,eksploatacija,експлоатация,,,,,,,,
5638,eksploatovati,"експлоатирам, използвам",,,,,,,,
4802,eksplodovati,"експлодирам, взривявам се, детонирам се, избухвам",,,,,,,,
4797,eksplozija,"експлозия, детонация, избухване, взрив",,,,,,,,
4799,eksplozivny,"експлозивен, взривен, избухлив",,,,,,,,
35974,eksponencialny,експоненциален,,,,,,,,
4960,eksport,"износ, експорт",,,,,,,,
371,eksportovati,"изнасям, експортирам",,,,,,,,
25473,eksterier,"външност, външен вид",,,,,,,,
25474,ekstragovati,"извличам, вадя, изваждам, добивам, екстрахирам",,,,,,,,
35131,ekstrakt,"есенция, извлечение, извадка, екстракт",,,,,,,,
35128,ekstrapolacija,екстраполация,,,,,,,,
16905,ekstremist,екстремист,,,,,,,,
1685,ekstremisti?ny,краен,,,,,,,,
16906,ekstremizm,"екстремизъм, крайност",,,,,,,,
35683,ekumeni?ny,вселенски,,,,,,,,
22436,Ekvador,Еквадор,,,,,,,,
22437,ekvadorsky,еквадорски,,,,,,,,
34928,ekvator,екватор,,,,,,,,
35285,ekvivalent,еквивалент,,,,,,,,
36133,ekvivalentny,"равносилен, еквивалентен, равностоен, отговарящ, равнозначещ, равноценен",,,,,,,,
23228,elasti?nos?,"разтегливост, еластичност",,,,,,,,
19686,elasti?ny,"разтеглив, еластичен",,,,,,,,
21287,elegantny,елегантен,,,,,,,,
53,elektri?nos?,електричество,,,,,,,,
4444,elektri?ny,електрически,,,,,,,,
23675,elektrifikacija,електрификация,,,,,,,,
36373,elektrik,електричар,,,,,,,,
23674,elektrokucija,екзекуция на електрически стол,,,,,,,,
4660,elektron,електрон,,,,,,,,
23542,elektroni?na po?ta,електронна поща,,,,,,,,
4445,elektroni?ny,електронен,,,,,,,,
2302,elektronika,електроника,,,,,,,,
35,elektrostancija,"електроцентрала, електростанция",,,,,,,,
2922,elektro?okovo or??je,електрошок,,,,,,,,
36374,elektrotehnik,електротехничен,,,,,,,,
23541,elektrotehnika,електротехника,,,,,,,,
17372,element,елемент,,,,,,,,
35208,elementarny,"елементарен, прост",,,,,,,,
35169,eliminovati,елиминирам,,,,,,,,
17373,elisa,"витло, перка, пропелер",,,,,,,,
19687,elita,елит,,,,,,,,
1314,elizija,елизия (език.),,,,,,,,
35750,emancipacija,еманципация,,,,,,,,
6082,embargo,ембарго,,,,,,,,
4957,emigracija,емиграция,,,,,,,,
4963,emigrant,емигрант,,,,,,,,
2213,emigrovati,емигрирам,,,,,,,,
35971,eminencija,"превъзходство, величие, високопреосвещенство",,,,,,,,
2522,emisija,емисия,,,,,,,,
5300,emocija,емоция,,,,,,,,
561,emociona?ny,емоционален,,,,,,,,
19688,enciklopedi?ny,енциклопедичен,,,,,,,,
19689,enciklopedija,енциклопедия,,,,,,,,
33567,endemi?ny,ендемичен,,,,,,,,
35673,energeti?ny,енергетичен,,,,,,,,
2936,energetika,енергетика,,,,,,,,
35674,energi?ny,енергичен,,,,,,,,
1909,energija,енергия,,,,,,,,
485,entitet,"същество, същност, личност",,,,,,,,
3586,entuziast,"ентусиаст, запалянко",,,,,,,,
7448,entuziasti?no,"ентусиазирано, запалено, възторжено",,,,,,,,
7449,entuziasti?ny,"ентусиазиран, запален, възторжен",,,,,,,,
7452,entuziazm,"ентусиазъм, запаленост, възторг",,,,,,,,
7451,entuziazmovati,"ентусиазирам, запалвам",,,,,,,,
23543,enzim,ензим,,,,,,,,
6172,eparhija,епархия,,,,,,,,
7453,epicentr zemjetr?se?ja,епицентър на земетресение,,,,,,,,
35019,epicentr,епицентър,,,,,,,,
35919,epi?sky,епически,,,,,,,,
33566,epidemija,епидемия,,,,,,,,
25475,epigraf,"епиграф, надпис",,,,,,,,
6171,episkop,"епископ, владика, митрополит",,,,,,,,
35894,episkopa?ny,"епископален, епископски",,,,,,,,
35603,epitet,епитет,,,,,,,,
35581,epizod,епизод,,,,,,,,
4698,epoha,"епоха, ера, период",,,,,,,,
4497,era,"епоха, ера, период",,,,,,,,
6105,eroti?ny,еротичен,,,,,,,,
23695,erupcija,изригване,,,,,,,,
25478,esej,есе,,,,,,,,
15858,eskadron,"ескадрон, ескадра, ескадрила",,,,,,,,
35367,eskalacija,"повишаване, покачване, ескалация",,,,,,,,
35366,eskalovati,"повишавам, покачвам (се), ескалирам",,,,,,,,
486,eskortovati,"придружавам, съпровождам, конвоирам, охранявам, ескортирам",,,,,,,,
31775,esperantist,есперантист,,,,,,,,
7456,esperanto,есперанто,,,,,,,,
7455,esperantsky,есперантски,,,,,,,,
35110,esteti?ny,естетичен,,,,,,,,
35109,estetika,естетика,,,,,,,,
488,Estonija,Естония,,,,,,,,
4435,estonsky,естонски,,,,,,,,
23240,estrada,"естрада, сцена",,,,,,,,
33598,estuarij,"устие, естуар",,,,,,,,
23244,etap,"етап, фаза, стадий",,,,,,,,
2524,eta?,етаж,,,,,,,,
23545,eti?ny,етичен,,,,,,,,
23544,etika,етика,,,,,,,,
23696,etiketa,етикет,,,,,,,,
4369,etimologi?ny,етимологичен,,,,,,,,
4368,etimologija,етимология,,,,,,,,
22776,Etiopija,Етиопия,,,,,,,,
22777,etiopsky,етиопски,,,,,,,,
6173,etni?na ?istka,етническо прочистване,,,,,,,,
35224,etni?nos?,"етнос, националност, народност, етническа принадлежност",,,,,,,,
1734,etni?ny,етнически,,,,,,,,
20863,etnograf,етнограф,,,,,,,,
20864,etnografija,етнография,,,,,,,,
5052,evakuacija,"евакуиране, евакуация",,,,,,,,
5053,evakuovati,евакуирам,,,,,,,,
17376,evange?je,евангелие,,,,,,,,
19690,eventua?no,"може би, евентуално",,,,,,,,
2033,eventua?ny,евентуален,,,,,,,,
25481,Evfrat,Ефрат,,,,,,,,
23546,evolucija,еволюция,,,,,,,,
25482,Evrazija,Евразия,,,,,,,,
946,evro,евро [€],,,,,,,,
1555,Evropa,Европа,,,,,,,,
3038,Evropejec,европеец,,,,,,,,
35822,Evropejka,европейка,,,,,,,,
7467,Evropejska Unija,Европейски съюз,,,,,,,,
1906,Evropejsky S?j?z,Европейски съюз,,,,,,,,
1905,"evropejsky, evropsky",европейски,,,,,,,,
490,fabrika,"фабрика, завод",,,,,,,,
35570,fabrikant,фабрикант,,,,,,,,
25487,fabrikovati,"произвеждам, изработвам, фабрикувам",,,,,,,,
23437,fagot,фагот (муз. инструмент),,,,,,,,
34759,fajka,лула (тютюн),,,,,,,,
14562,fajl,компютърен файл,,,,,,,,
36201,faklja,факел,,,,,,,,
5180,faks,факс,,,,,,,,
2525,fakt,факт,,,,,,,,
35391,fakti?ny,фактически,,,,,,,,
16781,faktor,"фактор, (стимул)",,,,,,,,
35537,faktura,фактура,,,,,,,,
35167,fakultativny,факултативен,,,,,,,,
35530,fakultet,факултет,,,,,,,,
35487,falsifikacija,фалшификация,,,,,,,,
35486,falsifikovati,фалшифицирам,,,,,,,,
5301,fal?ivy,фалшив,,,,,,,,
768,fanat,"фен, поклонник",,,,,,,,
19691,fanati?no,фанатично,,,,,,,,
687,fanati?ny,фанатичен,,,,,,,,
23457,fanfara,фанфари,,,,,,,,
3959,fantasti?ny,фантастичен,,,,,,,,
35909,fantastika,фантастика (жанр),,,,,,,,
19692,fantazija,фантазия,,,,,,,,
25491,fantom,фантом,,,,,,,,
32516,faraon,фараон,,,,,,,,
5095,farba,"боя, оцветител",,,,,,,,
5096,farbovati,"боядисвам, оцветявам",,,,,,,,
36484,Farerske ostrovy,Фарьорски острови,,,,,,,,
36485,farersky,фарьорски (език),,,,,,,,
6269,farsa,фарс,,,,,,,,
34923,fartuh,престилка,,,,,,,,
31794,fasada,фасада,,,,,,,,
23273,fasolja,"боб, фасул",,,,,,,,
5303,fa?ist,фашист,,,,,,,,
35751,fa?isti?ny,фашистки,,,,,,,,
5302,fa?izm,фашизъм,,,,,,,,
31793,fata?ny,фатален,,,,,,,,
25493,fatamorgana,фата моргана,,,,,,,,
140,faulj,фаул,,,,,,,,
19693,faza,фаза,,,,,,,,
23470,fazan,фазан,,,,,,,,
23246,fazova?je,фазиране,,,,,,,,
3063,federacija,федерация,,,,,,,,
3013,federa?ny,федерален,,,,,,,,
1320,federativny,федеративен,,,,,,,,
35959,fehtova?je,фехтовка,,,,,,,,
33198,fejerverk,фойерверк,,,,,,,,
23555,feminizm,феминизъм,,,,,,,,
32719,feniks,феникс,,,,,,,,
19694,fenomen,феномен,,,,,,,,
413,fermer,фермер,,,,,,,,
2139,festival,фестивал,,,,,,,,
34782,feudalizm,феодализъм,,,,,,,,
34783,feuda?ny,феодален,,,,,,,,
2303,fevrua?,февруари,,,,,,,,
17377,fialka,горска теменуга,,,,,,,,
25497,figa,смокиня,,,,,,,,
1673,figura,фигура,,,,,,,,
17378,fikcija,фикция,,,,,,,,
17379,fiktivny,фиктивен,,,,,,,,
36605,filantrop,"човеколюбец, филантроп",,,,,,,,
36606,filantropi?ny,"човеколюбив, филантропически",,,,,,,,
36607,filantropija,"човеколюбие, филантропия",,,,,,,,
7482,filial,"филиал, клон",,,,,,,,
7483,filia?ny,филиален,,,,,,,,
36487,filipinsky,филипински,,,,,,,,
36486,Filipiny,Филипини(те),,,,,,,,
36288,film ?rtany,анимационен филм,,,,,,,,
36287,film rysovany,анимационен филм,,,,,,,,
418,film,филм,,,,,,,,
35177,filmografija,филмография,,,,,,,,
495,filmovati,"филмирам, снимам филм",,,,,,,,
35344,filolog,филолог,,,,,,,,
35343,filologija,филология,,,,,,,,
2526,filozof,философ,,,,,,,,
496,filozofija,философия,,,,,,,,
36442,filozofsky,философски,,,,,,,,
4949,filtr,филтър,,,,,,,,
4950,filtrovati,филтрирам,,,,,,,,
17380,financije,финанси,,,,,,,,
15874,finan?nik,финансист,,,,,,,,
2527,finansist,финансист,,,,,,,,
5150,finansovati,финансирам,,,,,,,,
1931,finansovy,финансов,,,,,,,,
36073,finik,фурма,,,,,,,,
35937,finitny,финитен глагол,,,,,,,,
3028,Finlandija,Финландия,,,,,,,,
4434,finsky,финландски,,,,,,,,
5274,fioletovy,виолетов,,,,,,,,
16780,firma,"компания, фирма",,,,,,,,
36528,fiska?ny,фискален,,,,,,,,
35490,fitilj,фитил,,,,,,,,
3027,fizi?ny,физически,,,,,,,,
2498,fizika,физика,,,,,,,,
32498,fizioterapija,физиотерапия,,,,,,,,
32499,fizioterapist,физиотерапевт,,,,,,,,
36087,fjuzela?,фюзелаж,,,,,,,,
20375,flamingo,фламинго,,,,,,,,
19695,flavorizacija,"ароматизация, флаворизация",,,,,,,,
32277,flegma,храчка,,,,,,,,
32278,flegmati?ny,флегматичен,,,,,,,,
23434,flejta,флейта,,,,,,,,
23465,flejta-pikolo,пиколо флейта,,,,,,,,
35542,fleka,петно,,,,,,,,
19696,fleksibi?ny,гъвкав,,,,,,,,
25504,fleksija,флексия,,,,,,,,
16746,fle?ka,флашка,,,,,,,,
32902,flirtovati,флирт,,,,,,,,
16744,flja?ka,"бутилка, шише",,,,,,,,
36009,flomaster,маркер,,,,,,,,
32384,flota,флот,,,,,,,,
32385,flotilja,флотилия,,,,,,,,
22604,fluor,флуор,,,,,,,,
25506,fokus,фокус,,,,,,,,
25507,fokus,номер,,,,,,,,
36784,folija,фолио,,,,,,,,
17382,folklor,фолклор,,,,,,,,
35792,folklorny,фолклорен,,,,,,,,
34950,fon,фон,,,,,,,,
1016,fond,фонд,,,,,,,,
25508,fonema,фонема,,,,,,,,
2678,foneti?ny,фонетичен,,,,,,,,
35945,fonetika,фонетика,,,,,,,,
36416,fonologi?ny,фонологичен,,,,,,,,
2499,fonologija,фонология,,,,,,,,
36417,font,шрифт,,,,,,,,
2001,forma,форма,,,,,,,,
19697,formalizacija,формализация,,,,,,,,
19698,formalizovati,формализирам,,,,,,,,
35600,forma?nos?,формалност,,,,,,,,
20376,forma?ny,формален,,,,,,,,
35048,format,формат,,,,,,,,
25511,formova?je,"образуване, формиране",,,,,,,,
25512,formovati,форма,,,,,,,,
5181,formula,формула,,,,,,,,
5182,formula?,формуляр,,,,,,,,
19699,formulovati,формулирам,,,,,,,,
23430,fortepiano,фортепиано,,,,,,,,
2306,fortifikacija,"фортификация, укрепление",,,,,,,,
3026,forum,форум,,,,,,,,
22611,fosfor,фосфор,,,,,,,,
34932,fotka,снимка,,,,,,,,
4398,fotografi?ny,фотографски,,,,,,,,
807,fotografija,"снимка, фотография",,,,,,,,
4396,fotografovati,снимам,,,,,,,,
19700,fragment,фрагмент,,,,,,,,
19701,fragmentacija,"раздробяване, фрагментация",,,,,,,,
36463,fragmentarny,фрагментарен,,,,,,,,
21288,frak,фрак,,,,,,,,
1342,frakcija,фракция,,,,,,,,
1188,Francija,Франция,,,,,,,,
20377,Francuz,французин,,,,,,,,
19702,francuzskoj?zy?ny,"говорещ френски език, френскоговорящ, франкофон",,,,,,,,
1020,francuzsky,френски,,,,,,,,
21290,frank,франк,,,,,,,,
35780,franksky,франкски,,,,,,,,
14563,fraze,клише,,,,,,,,
17383,fraznik,разговорник,,,,,,,,
35648,freska,"фреска, стенопис",,,,,,,,
19703,freudovsky,фройдистски,,,,,,,,
36027,frizer,фризьор,,,,,,,,
19704,front,фронт,,,,,,,,
34678,frustracija,"фрустрация, разочарование",,,,,,,,
34677,frustrovany,"фрустриран, разочарован",,,,,,,,
34676,frustrovati,"фрустрирам, разочаровам",,,,,,,,
17384,fundacija,фондация,,,,,,,,
19705,fundament,"фундамент, основа,база",,,,,,,,
23559,fundamentalisti?ny,фундаменталистки,,,,,,,,
23558,fundamentalizm,фундаментализъм,,,,,,,,
2583,funikulor,фуникулер (вид железница),,,,,,,,
1289,funkcija,функция,,,,,,,,
35303,funkciona?ny,функционален,,,,,,,,
227,funkcionovati,функционирам,,,,,,,,
5723,funt,английски паунд [?],,,,,,,,
7499,funt,паунд (мярка за тегло),,,,,,,,
25518,furgon,фургон,,,,,,,,
2585,futbol,футбол,,,,,,,,
17386,futro,козина,,,,,,,,
35830,fuzija,фузия,,,,,,,,
25520,gabardin,габардин,,,,,,,,
36178,ga?e,"кюлоти, гащи",,,,,,,,
7505,gad,змия,,,,,,,,
16477,gad,"гадина, влечуго",,,,,,,,
25529,gadati,"гадая, предсказвам бъдещето",,,,,,,,
7506,ga?ji,влечуго,,,,,,,,
25533,ga?ji,змийски,,,,,,,,
25530,gadny,"отвратителен, гаден",,,,,,,,
35157,gad?et,"джаджа, приспособление, уред, притурка",,,,,,,,
2586,gaj,горичка,,,,,,,,
22438,Gajana,Гвиана,,,,,,,,
22439,gajansky,гвиански,,,,,,,,
17387,gajdy,гайди,,,,,,,,
23564,galaktika,галактика,,,,,,,,
25537,galanterija,галантерия,,,,,,,,
25539,galantny,"галантен, внимателен, вежлив",,,,,,,,
25540,galera,галера,,,,,,,,
995,galerija,галерия,,,,,,,,
25542,galeta,галета,,,,,,,,
6174,Galicija,Галисия (Източна Европа),,,,,,,,
25543,galicizm,галицизъм,,,,,,,,
25544,galij,галий,,,,,,,,
6175,Galisija,Галисия (Южна Европа),,,,,,,,
25551,galon,галон (мярка),,,,,,,,
25552,galop,галоп,,,,,,,,
25553,galopovati,галопирам,,,,,,,,
1725,gal??,клон,,,,,,,,
17388,gal?zka,"вейка, клонче",,,,,,,,
25557,galvanizacija,галванизация,,,,,,,,
25558,galvanizm,галванизъм,,,,,,,,
25559,galvanizovati,галванизирам,,,,,,,,
25547,galvanometr,галванометър,,,,,,,,
