id,isv,translations,helperWords,match,?min,?avg,?max,Rmin,Rmax,comments
640,?len,?len,,,,,,,,
25028,?len,kon?etina,,,,,,,,
25029,?len,?len (gram.),,,,,,,,
32620,?lenistonogy,?lenovci,,,,,,,,
598,?len?k,"?l?nek, paragraf",,,,,,,,
599,?lenstvo,?lenstv?,,,,,,,,
6261,?lov??ji,"lidsk?, ?lov???",,,,,,,,
14500,?lov??nos?,"lidskost, humanita, hum?nnost, ?lov??enstv?",,,,,,,,
25031,?lov??ny,"hum?nn?, lidsk?",,,,,,,,
25032,?lov??sky,lidsk?,,,,,,,,
600,?lov??stvo,"lidstvo, ?lov??enstvo",,,,,,,,
592,?lov?k,?lov?k,,,,,,,,
6894,?lov?koljubec,"lidomil, filantrop",,,,,,,,
36604,?lov?koljubivy,"lidomiln?, filantropick?",,,,,,,,
6893,?lov?koljubje,"lidomilstv?, filantropie",,,,,,,,
6892,?lov?k-pav?k,"spider man, pavou?? mu?",,,,,,,,
601,?melj,?mel?k,,,,,,,,
3499,?okolada,?okol?da,,,,,,,,
25037,??ln,"lo?, ?lun",,,,,,,,
2959,?r?da,st?do,,,,,,,,
25040,?r?mha,"t?e?e? pta??, pt??nice",,,,,,,,
5299,?r?p,st?ep,,,,,,,,
25045,?r?vo,st?evo,,,,,,,,
4473,?r?z,"skrz, nap???",,,,,,,,
23336,?r?zm?rno,"p??li?, nadm?ru",,,,,,,,
22983,?r?zm?rnos?,p?ebytek,,,,,,,,
22984,?r?zm?rny,nadm?rn?,,,,,,,,
4716,?rka,"??ra, linka, linie",,,,,,,,
23508,?rna dira,?ern? d?ra,,,,,,,,
1343,?rna Gora,?ern? hora,,,,,,,,
32943,?rna vdova,?ern? vdova,,,,,,,,
25048,?rn?ti,?ernat,,,,,,,,
17219,?rnica,?erno?ka,,,,,,,,
25049,?rnica,bor?vka,,,,,,,,
6906,?rnik,?ernoch,,,,,,,,
3695,?rnilo,inkoust,,,,,,,,
25051,?rniti,?ernit,,,,,,,,
6908,?rno morje,?ern? mo?e,,,,,,,,
25052,?rnobylj,pelyn?k,,,,,,,,
14504,?rnogl?dnica,pesimistka,,,,,,,,
14505,?rnogl?dnik,pesimista,,,,,,,,
6027,?rnogl?dnos?,"pesimismus, negativismus",,,,,,,,
6026,?rnogl?dny,"pesimistick?, negativn?",,,,,,,,
349,"?rnogorjan, ?rnogorjanin",?ernohorec,,,,,,,,
348,?rnogorsky,?ernohorsk?,,,,,,,,
25053,?rnota,"?er?, ?ernota",,,,,,,,
25054,?rnu?ka,?ernucha (rostl.),,,,,,,,
520,?rny,?ern?,,,,,,,,
24978,?rpak,nab?ra?ka,,,,,,,,
619,?rpati,"?erpat, z?skat",,,,,,,,
24981,?rstv?ti,"tuchnout, okor?vat, st?vat se ne?erstv?m",,,,,,,,
24982,?rstvy,"star? (chl?b), uvadl?, zatuchl?",,,,,,,,
24983,?rt,"?ert, ??bel, d?mon",,,,,,,,
696,?rta,"vlastnost, rys",,,,,,,,
3569,?rtati,"kreslit, malovat",,,,,,,,
25058,?rte?,"n?vrh, v?kres, skica, n??rt",,,,,,,,
24984,?rtov,"?ert?v, ??bl?v",,,,,,,,
345,?rv,?erv,,,,,,,,
25060,?rvec,?ervec (biol.),,,,,,,,
19514,?rvena Armija,Rud? Arm?da,,,,,,,,
33403,?rvena Kapu?ka,?erven? Karkulka,,,,,,,,
6914,?rvene fasolje,?erven? fazole,,,,,,,,
6915,?rvenec,"rudoko?ec, rudoch, indi?n",,,,,,,,
25061,?rven?ti,?ervenati,,,,,,,,
6916,?rvenica,"rudoko?ka, rudo?ka, indi?nka",,,,,,,,
6830,?rvenj,?erven,,,,,,,,
23662,?rvenogrlka,?ervenka,,,,,,,,
6919,?rveny krvin?k,?erven? krvinka,,,,,,,,
101,?rveny,"?erven?, rud?",,,,,,,,
36530,?rvilo,"rt?nka, r??",,,,,,,,
25066,?rvivy,?erviv?,,,,,,,,
2266,?rvjak,?erv,,,,,,,,
25068,?rvoto?ina,?erv? d?ra,,,,,,,,
17220,?titi,ct?t,,,,,,,,
34620,?to bolje,"krom? toho, mimoto, nadto",,,,,,,,
21268,?to s? ty?e,"co se t??e, pokud jde o, s ohledem na",,,,,,,,
16762,?to vy?e,"krom? toho, mimoto, nadto, nav?c, co v?c",,,,,,,,
19670,?to,co,,,,,,,,
19602,?tokoli,cokoliv,,,,,,,,
14502,?to-libo,"cokoliv, ?eho je libo",,,,,,,,
1786,?to-neb??,"cokoliv, n?co",,,,,,,,
25070,?ub,"chom??, chocholka, trs",,,,,,,,
25071,?ubaty,chocholat?,,,,,,,,
25072,?u?ati,"d?ep?t, sed?t na bobku",,,,,,,,
4251,?udak,podiv?n,,,,,,,,
23677,?udesny,z?zra?n?,,,,,,,,
5044,?uditi s?,divit se,,,,,,,,
25073,?uditi,"udivit, ohromit",,,,,,,,
17231,?udno,n?dhern?,,,,,,,,
17232,?udny,n?dhern?,,,,,,,,
25074,?udny,"divn?, zvl??tn?",,,,,,,,
1184,?udo,"div, z?zrak",,,,,,,,
25077,?udom,"jako z?zrakem, z?zrakem",,,,,,,,
25078,?udotvorec,iluzionista,,,,,,,,
19671,?udovistny,"obludn?, monstr?zn?",,,,,,,,
608,?udovi??e,"netvor, nestv?ra, potvora, p???era, monstrum",,,,,,,,
36098,?uma,mor,,,,,,,,
611,?uti,"c?tit, poci?ovat",,,,,,,,
6931,?u?je,smysl,,,,,,,,
6933,?u?je,pocit,,,,,,,,
6934,?utlivo,citliv?,,,,,,,,
4165,?utlivos?,"citlivost, zranitelnost",,,,,,,,
4164,?utlivy,"citliv?, zraniteln?",,,,,,,,
25083,?utny,"citliv?, n??n?",,,,,,,,
17223,?uva?je,ochrana,,,,,,,,
17224,?uva?je,"pozor, pozornost",,,,,,,,
36570,?uva?ija,?uva?sko,,,,,,,,
4909,?uva?sky,?uva?sk?,,,,,,,,
17228,?uvati s?,starat se o sebe,,,,,,,,
17226,?uvati,"chr?nit (n?koho), ochra?ovat, starat se o",,,,,,,,
17227,?uvati,"b?t bd?l?, b?t ostra?it?, bd?t",,,,,,,,
6938,?uvstveno,"citov?, emocion?ln?",,,,,,,,
6939,?uvstveny,"citov?, emocion?ln?",,,,,,,,
2896,?uvstvo,"pocit, emoce, c?t?n?",,,,,,,,
12869,da by,"aby, tak, ?e",,,,,,,,
2371,da,ano,,,,,,,,
17233,da,?e,,,,,,,,
17234,da,"nech?, a?",,,,,,,,
25087,da?a,"chata, chalupa, domek, vilka",,,,,,,,
25088,dadaizm,dadaismus,,,,,,,,
25090,dagerotipija,daguerrotypie,,,,,,,,
3031,Dagestan,Dagest?n,,,,,,,,
6945,dakle,"tak, tak?e",,,,,,,,
25092,daktylologija,daktylologie,,,,,,,,
25093,daktyloskopija,daktyloskopie,,,,,,,,
5219,daleko,daleko,,,,,,,,
35228,dalekogl?d,"dalekohled, binokl",,,,,,,,
17236,dalekoskok,skok do d?lky,,,,,,,,
6950,Daleky Iztok,D?ln? V?chod,,,,,,,,
4758,Daleky V?zhod,D?ln? V?chod,,,,,,,,
612,daleky,"dalek?, vzd?len?",,,,,,,,
25098,dalem?r,d?lkom?r,,,,,,,,
3566,dalj,vzd?lenost,,,,,,,,
1177,dalje,"d?l, d?le",,,,,,,,
25102,"daljnji, daljny","d?lkov?, vzd?len?",,,,,,,,
3032,dalj?i,"dal??, n?sleduj?c?",,,,,,,,
35907,Dalmatija,Dalm?cie,,,,,,,,
35908,dalmatinsky,dalm?ck?,,,,,,,,
25103,daltonist,daltonista,,,,,,,,
25104,daltonizm,"daltonismus, barevn? slepota",,,,,,,,
17237,dama,d?ma (?achy),,,,,,,,
25105,dama,d?ma,,,,,,,,
25106,dama,d?ma (karty),,,,,,,,
34966,damast,dama?ek,,,,,,,,
3548,dane,"?daje, data",,,,,,,,
1178,Danija,D?nsko,,,,,,,,
5063,danina,"tribut, kontribuce, da?, poplatek za m?r",,,,,,,,
25111,danj,da?,,,,,,,,
25112,dannik,"poddan?, vazal, len?k",,,,,,,,
14509,dan?k,"da?, poplatek",,,,,,,,
25113,dansing,tanec,,,,,,,,
4427,dansky,d?nsk?,,,,,,,,
5697,dany,dan?,,,,,,,,
36467,daoizm,taoismus,,,,,,,,
4520,dar krve,d?rcovstv? krve,,,,,,,,
6960,dar,"dar, d?rek",,,,,,,,
17240,dar,"talent, dar",,,,,,,,
4521,daritelj krve,d?rce krve,,,,,,,,
4325,daritelj,d?rce,,,,,,,,
4324,dariti,"obdarov?vat, obda?ovat",,,,,,,,
17241,dariti,"prop?j?ovat, ud?lovat, poskytovat",,,,,,,,
25122,darmojed,"darmojed, p???ivn?k",,,,,,,,
36842,darmovo,"zadarmo, zdarma, bezplatn?",,,,,,,,
25123,darmovy,"bezplatn?, bez?platn?, neplacen?",,,,,,,,
6966,darova?je krve,darov?n? krve,,,,,,,,
6965,darova?je,darov?n?,,,,,,,,
6970,darovati,"darovat, v?novat, obda?it",,,,,,,,
17242,darovati,"prop?j?it, ud?lit, poskytnout",,,,,,,,
17243,darovity,"nadan?, talentovan?, obda?en?",,,,,,,,
25127,darvinist,darwinista,,,,,,,,
25128,darvinizm,darwinismus,,,,,,,,
1967,data,datum,,,,,,,,
1966,"dateljnik, dateljny pade?","dativ, 3.p?d",,,,,,,,
6973,dati r?bot?,"najmout, zam?stnat, d?t pr?ci",,,,,,,,
22987,dati zajem,p?j?it (n?komu),,,,,,,,
664,dati,d?t,,,,,,,,
16930,dativ,"dativ, 3.p?d",,,,,,,,
25133,datovati,datovat,,,,,,,,
36072,datulja,datle,,,,,,,,
15276,daunlodova?je,stahov?n?,,,,,,,,
15278,daunlodovati,stahovat,,,,,,,,
25134,dava?,d?rce,,,,,,,,
6979,davati r?bot?,"naj?mat, zam?stn?vat, d?vat pr?ci",,,,,,,,
22986,davati zajem,p?j?ovat (n?komu),,,,,,,,
2898,davati,d?vat,,,,,,,,
25136,davec,d?rce,,,,,,,,
25137,daviti,"?krtit, dusit, d?vit",,,,,,,,
25139,davno,d?vno,,,,,,,,
2861,davny,"starov?k?, d?vn?",,,,,,,,
1982,da?e,"i, dokonce, ani",,,,,,,,
2623,dbati,"db?t, pe?ovat, starat se",,,,,,,,
1236,debata,"debata, diskuse",,,,,,,,
25144,debatovati,"debatovat, diskutovat",,,,,,,,
25146,debel?ti,tloustnout,,,,,,,,
25147,debely,"tlust?, otyl?, tu?n?",,,,,,,,
25148,debet,debet,,,,,,,,
25150,debjut,debut,,,,,,,,
25151,debjutant,debutant,,,,,,,,
25152,debjutovati,debutovat,,,,,,,,
25153,deblokovati,odblokovat,,,,,,,,
25155,decembr,prosinec,,,,,,,,
25158,D?d Mr?z,D?da Mr?z,,,,,,,,
1436,d?d,"d?da, d?d",,,,,,,,
7068,d?d?k,d?de?ek,,,,,,,,
25161,d?dov,"d?de?k?v, d?d?v",,,,,,,,
25162,dedukcija,dedukce,,,,,,,,
25163,deduktivny,deduktivn?,,,,,,,,
25164,defekt,"defekt, vada",,,,,,,,
2907,defenestracija,defenestrace,,,,,,,,
25165,deficit,"deficit, nedostatek",,,,,,,,
2624,definicija,definice,,,,,,,,
4956,definiovati,definovat,,,,,,,,
23693,definitivno,"definitivn?, s kone?nou platnost?",,,,,,,,
23692,definitivny,definitivn?,,,,,,,,
288,defis,"poml?ka, ??rka (spojovac? ?i rozd?lovac?)",,,,,,,,
15281,defisova?je,d?len? slov,,,,,,,,
15282,defisovany,"s poml?kou, rozd?len?",,,,,,,,
15280,defisovati,d?lit (slova poml?kou),,,,,,,,
289,deformovati,deformovat,,,,,,,,
25167,degenerat,zvrhl?k,,,,,,,,
25168,degenerativny,"degenrovan?, zvrhl?",,,,,,,,
25169,degenerovati,degenerovat,,,,,,,,
25170,dege?,"dehet, sm?la",,,,,,,,
25171,degradacija,degradace,,,,,,,,
25172,degradovati,degradovat,,,,,,,,
25173,degustacija,degustace,,,,,,,,
25175,degustovati,degustovat,,,,,,,,
25089,d?gylj,and?lika (rostl.),,,,,,,,
6986,d?jaj??i premier-ministr,??aduj?c? premi?r,,,,,,,,
36057,d?ja?ja apostolov,skutky apo?tol?,,,,,,,,
6987,d?ja?ja,"d?n?, ud?losti",,,,,,,,
6988,d?ja?je,"d?n?, akce, skutek, ?in, ud?lost",,,,,,,,
6990,d?jateljnos?,?innost,,,,,,,,
6992,d?jati s?,"d?t se, st?vat se",,,,,,,,
6991,d?jati,"jednat, p?sobit, d?t",,,,,,,,
33034,dekadent,"dekadent, dekadentn? ?lov?k",,,,,,,,
33035,dekadentsky,dekadentn?,,,,,,,,
33036,dekadentstvo,dekadence,,,,,,,,
751,dekembr,prosinec,,,,,,,,
35941,deklamovati,"deklamovat, p?edn??et, recitovat",,,,,,,,
216,deklaracija,"deklarace, prohl??en?",,,,,,,,
35906,dekolonizacija,dekolonizace,,,,,,,,
36123,dekolt,"dekolt, v?st?ih",,,,,,,,
23170,dekoracija,"dekorace, ozdoba",,,,,,,,
296,d?kovati,d?kovat,,,,,,,,
3175,dekret,"dekret, vyhl??ka",,,,,,,,
4884,d?kuj?,"d?kuji, d?kuju",,,,,,,,
4899,d?kuj??i,d?ky (?emu),,,,,,,,
2612,d?l,"odd?len?, pobo?ka, sekce",,,,,,,,
2613,d?l,"d?l, pod?l",,,,,,,,
3771,d?l,"d?l, kus",,,,,,,,
211,d?lati,d?lat,,,,,,,,
25182,d?lba,"d?len?, d?lba",,,,,,,,
35170,delegacija,delegace,,,,,,,,
35171,delegat,deleg?t,,,,,,,,
20361,delfin,delf?n,,,,,,,,
25184,delfi?ji,delf?n?,,,,,,,,
25185,delikatno,"delik?tn?, jemn?",,,,,,,,
25186,delikatnos?,"delik?tnost, delkatesa, pochoutka",,,,,,,,
19672,delikatny,"delik?tn?, jemn?",,,,,,,,
15694,delikt,delikt,,,,,,,,
19673,deliri?ny,"delirick?, blouzniv?",,,,,,,,
36012,d?liti s?,"d?lit se, sd?let",,,,,,,,
1754,d?liti,"d?lit, rozd?lit, pod?lit",,,,,,,,
3545,d?lje?je,d?len?,,,,,,,,
2616,d?lo,pr?ce,,,,,,,,
17246,d?lo,"?in, skutek",,,,,,,,
35514,d?lo,"z?le?itost (v?c), probl?m",,,,,,,,
699,deminutiv,"demunitiv, zdrobn?lina",,,,,,,,
760,demisija,demise,,,,,,,,
35279,demografi?ny,demografick?,,,,,,,,
35280,demografija,demografie,,,,,,,,
2878,demokracija,demokracie,,,,,,,,
2621,demokrat,demokrat,,,,,,,,
2622,demokrati?ny,demokratick?,,,,,,,,
772,demonstracija,demonstrace,,,,,,,,
623,demonstrativny,demonstrativn?,,,,,,,,
6266,demonstrovati,demonstrovat,,,,,,,,
7016,denj oplakyva?ja,den smutku,,,,,,,,
4053,denj posl? dnja,"den po dni, den za dnem",,,,,,,,
5199,denj ro?e?ja,narozeniny,,,,,,,,
1845,denj,den,,,,,,,,
25194,denny,denn?,,,,,,,,
17264,denono?je,"dvacet?ty?i hodin, den a noc, cel? den",,,,,,,,
25195,dentist,"dentista, zuba?",,,,,,,,
36772,departament,odd?len?,,,,,,,,
36773,departament,departament (spr?vn? jednotka),,,,,,,,
2487,deportacija,deportace,,,,,,,,
398,deportovati,deportovat,,,,,,,,
17248,depresija,deprese,,,,,,,,
36183,depresivny,depresivn?,,,,,,,,
36184,deprimovany,deprimovan?,,,,,,,,
36182,deprimovati,deprimovat,,,,,,,,
36441,deprimuj??i,deprimuj?c?,,,,,,,,
35469,desert,dezert,,,,,,,,
1517,des??,deset,,,,,,,,
16437,des?tero,desatero,,,,,,,,
2851,des?til??je,"desetilet?, dek?da",,,,,,,,
7024,des?tina,desetina,,,,,,,,
16464,des?tka,des?tka,,,,,,,,
1515,des?ty,des?t?,,,,,,,,
276,d?sna,d?se?,,,,,,,,
25202,desnica,"pravice, prav? ruka",,,,,,,,
32169,desnor?ky,prav?k,,,,,,,,
25203,desny,prav?,,,,,,,,
32478,despot,despota,,,,,,,,
1516,despoti?ny,despotick?,,,,,,,,
35734,destabilizacija,destabilizace,,,,,,,,
35733,destabilizovati,destabilizovat,,,,,,,,
17250,destalinizacija,destalinizace,,,,,,,,
79,de?evy,levn?,,,,,,,,
2619,detalj,detail,,,,,,,,
19674,detaljevany,"podrobn?, detailn?",,,,,,,,
298,d?t?,"d?t?, d?cko",,,,,,,,
35472,detektiv,detektiv,,,,,,,,
1308,d?tel,datel,,,,,,,,
17251,d?telina,jetel,,,,,,,,
7033,d?t?tko,"d???tko, nemluvn?, kojenec",,,,,,,,
16731,d?ti s?,"d?t se, st?vat se, konat se",,,,,,,,
1191,d?ti,"d?vat, kl?st, pokl?dat",,,,,,,,
4832,d?ti,d?ti,,,,,,,,
7035,d?tinsko,d?tinsky,,,,,,,,
4836,d?tinskos?,d?tinskost,,,,,,,,
4834,d?tinsky,d?tinsk?,,,,,,,,
4833,d?tinstvo,d?tinstv?,,,,,,,,
35828,detonator,"deton?tor, rozbu?ka",,,,,,,,
4835,d?tsky,d?tsk?,,,,,,,,
25212,d?tstvo,d?tstv?,,,,,,,,
16414,d?va,"d?vka, d?va",,,,,,,,
25213,D?va,Panna (astr.znam),,,,,,,,
25215,devalvacija,devalvace,,,,,,,,
16413,d?v??,d?v?e,,,,,,,,
300,d?v?ina,d?v?e,,,,,,,,
5959,d?v?c,panic,,,,,,,,
299,d?ve?,?vagr,,,,,,,,
2620,dev??,dev?t,,,,,,,,
2181,dev??des?t,devades?t,,,,,,,,
23689,dev??des?ty,devades?t?,,,,,,,,
16436,dev?tero,devatero,,,,,,,,
16404,dev?tina,dev?tina,,,,,,,,
16463,dev?tka,dev?tka,,,,,,,,
886,dev?tnads??,devaten?ct,,,,,,,,
23685,dev?tnads?ty,devaten?ct?,,,,,,,,
1298,"dev??s?t, dev??sto",dev?t set,,,,,,,,
1922,dev?ty,dev?t?,,,,,,,,
7069,D?vica Marija,Panna Marie,,,,,,,,
5956,d?vica,panna,,,,,,,,
5960,D?vi?je Ostrovy,Panensk? ostrovy,,,,,,,,
7053,d?vi?ji,pannensk?,,,,,,,,
5958,d?vi?stvo,panenstv?,,,,,,,,
25230,deviz,"motto, heslo, dev?za",,,,,,,,
25231,d?vka,d?vka,,,,,,,,
25233,devon,devon (geol.),,,,,,,,
25234,d?vstvo,panenstv?,,,,,,,,
25238,dezerter,dezert?r,,,,,,,,
25239,dezertovati,dezertovat,,,,,,,,
25240,dezinfekcija,dezinfekce,,,,,,,,
25241,dezinfikovati,dezinfikovat,,,,,,,,
19675,dezinformacija,dezinformace,,,,,,,,
25243,dezinsekcija,dezinsekce,,,,,,,,
25244,d??a,"d??e, m?sa",,,,,,,,
25246,de?urny,"slou??c?, ve slu?b?",,,,,,,,
31822,de?urstvo,"slu?ba, hl?dka",,,,,,,,
32111,diagnosti?ny,diagnostick?,,,,,,,,
35672,diagnostika,diagnostika,,,,,,,,
32109,diagnoza,diagn?za,,,,,,,,
35795,diagram,diagram,,,,,,,,
35943,diahroni?ny,diachronn? (v ?ase),,,,,,,,
305,diakon,"j?hen, di?kon",,,,,,,,
17252,diakriti?ny znak,diakritick? znam?nko,,,,,,,,
15807,dialekt,dialekt,,,,,,,,
35942,dialekti?ny,dialektick?,,,,,,,,
56,dialog,dialog,,,,,,,,
17253,diamant,diamant,,,,,,,,
25248,diamantovy,diamantov?,,,,,,,,
1591,diametr,pr?m?r,,,,,,,,
34934,diapozitiv,diapositiv,,,,,,,,
31836,diareja,pr?jem,,,,,,,,
35243,diaspora,diaspora,,,,,,,,
36831,diatoni?ny,diatonick?,,,,,,,,
2975,diav?l,??bel,,,,,,,,
35991,diav??sko,??belsky,,,,,,,,
35577,dieta,dieta,,,,,,,,
16931,digita?ny,digit?ln?,,,,,,,,
35258,digraf,"digraf, dvojznak",,,,,,,,
36132,dihotomija,dichotomie,,,,,,,,
14521,diko,divoce,,,,,,,,
21270,dikobraz,dikobraz,,,,,,,,
14522,dikos?,divokost,,,,,,,,
3182,diktator,dikt?tor,,,,,,,,
23533,diktatura,diktatura,,,,,,,,
33140,diktovati,diktovat,,,,,,,,
15296,diky lab??,divok? labu?,,,,,,,,
15297,diky mak,divok? m?k,,,,,,,,
14520,diky,divok?,,,,,,,,
34846,dilema,dilema,,,,,,,,
35622,diler,"prodejce, dealer",,,,,,,,
22995,dinami?ny,dynamick?,,,,,,,,
22996,dinamika,dynamika,,,,,,,,
34762,dinamit,dynamit,,,,,,,,
34591,dinamo,dynamo,,,,,,,,
35873,dinar,din?r,,,,,,,,
1735,dinastija,dynastie,,,,,,,,
32476,dinozavr,dinosaurus,,,,,,,,
23534,dioda,dioda,,,,,,,,
36634,diplodok,diplodokus,,,,,,,,
35628,diplom,diplom,,,,,,,,
23535,"diplomacija, diplomatija",diplomacie,,,,,,,,
275,diplomat,diplomat,,,,,,,,
382,diplomati?ny,diplomatick?,,,,,,,,
23507,dira,d?ra,,,,,,,,
25467,diravy,d?rav?,,,,,,,,
739,direktiva,"direktiva, sm?rnice",,,,,,,,
272,direktor,?editel,,,,,,,,
23509,dirigent,dirigent,,,,,,,,
36034,dirkova?,"d?rova?, d?rova?ka",,,,,,,,
6104,disciplina,"discipl?na, k?ze?",,,,,,,,
35739,disertacija,"disertace, diserta?n? pr?ce",,,,,,,,
35510,diskreditovati,diskreditovat,,,,,,,,
36170,diskretny,diskr?tn?,,,,,,,,
32602,diskriminacija,diskriminace,,,,,,,,
32603,diskriminovati,diskriminovat,,,,,,,,
2488,diskusija,diskuse,,,,,,,,
15818,diskusijny,"diskutabiln?, kontroverzn?",,,,,,,,
301,diskutovati,diskutovat,,,,,,,,
35296,diskvalifikacija,diskvalifikace,,,,,,,,
35295,diskvalifikovati,diskvalifikovat,,,,,,,,
1101,displej,"displej, obrazovka",,,,,,,,
35944,distancevati s?,distancovat se,,,,,,,,
304,distribucija,distribuce,,,,,,,,
25252,divan,"gau?, divan, kanape",,,,,,,,
25253,divina,"divo?ina, zv??ina",,,,,,,,
25254,diviti,"divit, udivovat, p?ekvapovat",,,,,,,,
7063,divn?j?i,divn?j??,,,,,,,,
3531,divny,"divn?, zvl??tn?, podivn?",,,,,,,,
3351,divo,div,,,,,,,,
14523,divo,divoce,,,,,,,,
14528,divos?,divokost,,,,,,,,
14525,divy,"divok?, div?",,,,,,,,
36173,dizajn,"design, n?vrh",,,,,,,,
32466,dizelj,"nafta (motorov?), diesel",,,,,,,,
32467,dize?ny motor,dieselov? motor,,,,,,,,
2489,dl?nj,"dla?, ruka",,,,,,,,
25259,dl?to,dl?to,,,,,,,,
7071,dlja usp?ha!,hodn? ?t?st?!,,,,,,,,
1557,dlja,pro,,,,,,,,
21271,dnem,b?hem dne,,,,,,,,
36885,Dn?pr,Dn?pr,,,,,,,,
5288,dne?,dnes,,,,,,,,
36886,Dn?str,Dn?str,,,,,,,,
17256,dne?nje,"v sou?asnosti, aktu?ln?, nyn?",,,,,,,,
17254,"dne?nji, dne?ny","dne?n?, aktu?ln?",,,,,,,,
7077,dnevnica,"ob?vac? pokoj, ob?v?k",,,,,,,,
17257,dnevnik,den?k,,,,,,,,
25265,dnevny,denn?,,,,,,,,
17259,dniti s?,"sv?tat, rozedn?vat se",,,,,,,,
2490,dno,dno,,,,,,,,
7082,do ?asa,dosud,,,,,,,,
7083,do dne?,dodnes,,,,,,,,
7085,do dolu,dol?,,,,,,,,
17260,do doma,dom?,,,,,,,,
17261,do gory,nahoru,,,,,,,,
4879,do vid??ja!,"Na shledanou!, Na vid?nou!",,,,,,,,
2134,do,do,,,,,,,,
17263,doba,"doba, ?ra, v?k, epocha, perioda, obdob?, ?as",,,,,,,,
21272,dobaviti,"p?idat, dodat",,,,,,,,
21273,dobavjati,"p?id?vat, dod?vat",,,,,,,,
25269,dob?gati do,dob?hat do,,,,,,,,
7105,Dobra no?!,Dobrou noc!,,,,,,,,
7091,dobra volja,dobr? v?le,,,,,,,,
25273,dobr?ti,"lep?it se, st?t se dobr?m",,,,,,,,
14291,dobro informovany,dob?e informovan?,,,,,,,,
7095,Dobro jutro!,"Dobr? r?no!, Dobr? jitro!",,,,,,,,
7096,dobro nastroje?je,dobr? n?lada,,,,,,,,
7097,dobro obdarjeny,dob?e obda?en?,,,,,,,,
7098,dobro or?dovany,dob?e vybaven?,,,,,,,,
15131,dobro osv?domjeny,"znal?, (dob?e) informovan?",,,,,,,,
16276,Dobro utro!,"dobr? r?no!, dobr? jitro!",,,,,,,,
2491,dobro,"dob?e, v po??dku",,,,,,,,
17268,dobro,"dobro, blaho",,,,,,,,
19481,dobrobyt,"blahobyt, prosperita, pohodl?, komfort",,,,,,,,
17273,dobro?innos?,"dobro?innost, charita, filantropie",,,,,,,,
17275,dobro?instvo,"dobrodin?, dobr? skutek",,,,,,,,
25274,dobrod?j,"dobrodinec, mecen??",,,,,,,,
4878,Dobrodo?li!,V?tejte!,,,,,,,,
7101,dobrodu?ny,dobromysln?,,,,,,,,
32465,dobronam?rny,dob?e m?n?n?,,,,,,,,
5870,dobropogl?dny,"pohledn?, dob?e vypadaj?c?, p?kn?",,,,,,,,
4410,dobros?,"dobrota, dobro",,,,,,,,
25275,dobrota,"dobrota, laskavost",,,,,,,,
25276,dobrovoljec,dobrovoln?k,,,,,,,,
17277,dobrovoljny,dobrovoln?,,,,,,,,
16277,Dobry denj!,Dobr? den!,,,,,,,,
7106,Dobry ve?er!,Dobr? ve?er!,,,,,,,,
1144,dobry,dobr?,,,,,,,,
35371,dobyti ponovno,z?skat zp?t,,,,,,,,
3192,dobyti,"nab?t, dostat, obdr?et",,,,,,,,
7110,dobyti,"vyhr?t, dob?t, z?skat",,,,,,,,
1145,dobyt?k,dobytek,,,,,,,,
22988,dobyvatelj,dobyvatel,,,,,,,,
35370,dobyvati ponovno,znovu z?sk?vat,,,,,,,,
3191,dobyvati,nab?vat,,,,,,,,
7113,dobyvati,"dob?vat, z?sk?vat",,,,,,,,
1084,d??era,dcera,,,,,,,,
7117,d??erka,dcerka,,,,,,,,
7119,d??erska ljub?v,dce?in? l?ska,,,,,,,,
6023,d??ersky,dce?inn?,,,,,,,,
35250,d??i,dcera,,,,,,,,
7114,do?asny,do?asn?,,,,,,,,
311,dodati,"p?idat, dodat",,,,,,,,
7124,dodati,nahr?t (data),,,,,,,,
36195,dodatno,"nav?c, krom? toho",,,,,,,,
36196,dodatny,dodate?n?,,,,,,,,
35191,dodat??no,dodate?n?,,,,,,,,
7126,dodat??ny,dodate?n?,,,,,,,,
4088,dodat?k,"dopln?k, p??slu?enstv?",,,,,,,,
4089,dodat?k,dodatek,,,,,,,,
7129,dodava,"nahr?v?n? (dat), upload",,,,,,,,
1704,dodavati,"p?id?vat, dod?vat",,,,,,,,
7133,dodavati,nahr?vat (data),,,,,,,,
35706,dodne?,dodnes,,,,,,,,
35222,dodo,"dodo, dront",,,,,,,,
25287,doganjati,doh?n?n?t,,,,,,,,
25285,dogarjati,doho??vat,,,,,,,,
7135,#dogl?dati,"dohl??et, starat se, pe?ovat, hl?dat",,,,,,,,
7138,dogl?d?ti,"dohl?dnout, postarat se, ope?ovat",,,,,,,,
25286,dognati,dohnat,,,,,,,,
14534,dogoditi s?,"st?t se, p?ihodit se, ud?st se",,,,,,,,
31826,dogor?ti,doho?et,,,,,,,,
5534,dogovarjati s?,domlouvat se,,,,,,,,
2899,dogovarjati,"domlouvat, dojedn?vat",,,,,,,,
125,dogovor,"smlouva, dohoda, kontrakt, domluva",,,,,,,,
583,dogovor,smlouva (mezin?rodn?),,,,,,,,
4192,dogovoriti s?,domluvit se,,,,,,,,
655,dogovoriti,"dojednat, smluvit",,,,,,,,
35158,dogovorny,smluvn?,,,,,,,,
17283,d?hn?ti,d?chnout,,,,,,,,
17284,dohod,p??jem (fin.),,,,,,,,
